Fecha de venta,Ciudad,Producto,Precio unitario,Cantidad,Monto total,Cliente,Email,ID de orden
15/12/24,monterrey,Tablet-Mini-8GB,787.6,1,787.60,Emilio Almaraz,avera@yahoo.com,72bb2e02-f0ab-4425-ad19-83e3487dfc79
15/12/24,monterrey,Teléfono-Gama baja-16GB,1710.52,2,"3,421.04",Rafaél Gerardo Serrato,ballesterosvioleta@gallardo-jiminez.biz,f778848a-1ec7-484b-a619-98ff8730961f
15/12/24,Guadalajara,Laptop-Ultraliviana-8GB,817.31,2,"1,634.62",Claudia Suarez Galvan,nietohilda@yahoo.com,008ee7b3-7786-4b09-b979-9ae857581c91
15/12/24,bogotá,Auriculares-Bluetooth-32GB,101.1,3,303.30,Pascual Treviño,mariafernandez@gmail.com,1de0d9e2-fea5-4f41-858a-b4d39e7e4657
15/12/24,monterrey,Laptop-Gaming-16GB,303.05,1,303.05,Yeni Diego Mateo Irizarry,esthervillalobos@covarrubias-montalvo.net,5e0eecec-2dab-48b7-a609-0fd963d1d90a
15/12/24,CALI,Laptop-Ultraliviana-16GB,806.78,1,806.78,Dr. Eugenia Jaquez,graya@quintero.com,24b8ae05-3a27-4a1d-b704-94fbf52b7e78
15/12/24,Guadalajara,Tablet-Pro-8GB,741.53,3,"2,224.59",Jorge Bernardo Ávalos,silvano60@velasco.com,e13367f1-7d08-4bb3-a252-f1741f4928d8
15/12/24,Ciudad de Mexico,Teléfono-Gama alta-32GB,1423.68,1,"1,423.68",Gabriela Aida Chapa,ycolon@gmail.com,b343399a-8398-43c0-a157-92dd7a44f5c7
16/12/24,monterrey,Teléfono-Gama media-4GB,658.01,5,"3,290.05",Aurora Amador Mendoza Prieto,margarita69@grupo.net,45698812-aa8b-4fea-b214-81743c8c3e1d
16/12/24,Medellín,Laptop-Gaming-8GB,421.27,4,"1,685.08",Ing. Mitzy de la Rosa,larajesus@industrias.com,2c42cc7e-a16c-4dc9-ae59-89dbe94c5127
16/12/24,CALI,Teléfono-Gama alta-16GB,814.63,1,814.63,German Crespo Leyva,pamela15@yahoo.com,0514f6bb-c61e-409d-8985-bc35bb86f4af
16/12/24,Medellín,Teléfono-Gama alta-16GB,205.57,5,"1,027.85",Salma Andrés Montañez,anel13@yahoo.com,3b41356a-51cc-450b-9098-9b6959c32336
16/12/24,Medellín,Teléfono-Gama media-4GB,785.82,2,"1,571.64",Cynthia Oswaldo Olvera,carbajaldulce-maria@club.info,496f9895-2148-475d-9da8-8846db1a0d2e
16/12/24,Ciudad de Mexico,Auriculares-Bluetooth-8GB,1220.85,1,"1,220.85",Amador Íscar Orellana,rojohector@gmail.com,f10d3d99-9f63-4b93-a89a-94e952ffcf1c
16/12/24,Guadalajara,Laptop-Ultraliviana-4GB,2281.01,4,"9,124.04",Isabela Cortez,aalmaraz@yahoo.com,18b6e7f0-7f1c-4914-ab72-945d8d766ba6
16/12/24,bogotá,Auriculares-Bluetooth-8GB,763.21,5,"3,816.05",Sr(a). Magdalena Bustamante,jose-eduardo38@hotmail.com,9fd5d30c-2b67-444a-b0bd-e6ce0c2a3c03
16/12/24,CALI,Laptop-Gaming-4GB,1711.88,2,"3,423.76",Roberto Aleman Duarte,gabriela38@gmail.com,a9af6b62-1d3a-42df-99e5-230a527f9cf6
16/12/24,Medellín,Auriculares-Con cable-16GB,1252.47,5,"6,262.35",Mauricio Horacio Marín,lopezdiana@gmail.com,d3e4b4f5-0e5d-46c7-a6d9-b15a09e90033
16/12/24,Medellín,Tablet-Pro-16GB,1119.17,5,"5,595.85",Porfirio Lorenzo Cordero,pugasilvano@gmail.com,6b289530-390b-4fbc-a2f2-7adff1dc65eb
16/12/24,monterrey,Laptop-Gaming-32GB,842.36,5,"4,211.80",Raquel Domínguez Vanegas,victor71@hotmail.com,732de4a4-0325-4391-a400-19ffb39fdec9
17/12/24,CALI,Auriculares-Cancelación de ruido-32GB,1771.25,4,"7,085.00",Paulina Peres Carmona,granadobernabe@yahoo.com,df271a81-4486-42c3-b66a-88accdba843d
17/12/24,CALI,Tablet-Mini-8GB,1865.58,2,"3,731.16",Agustín Montemayor Escobedo,mojicajudith@sauceda-mendez.com,d1dd5a1a-3f08-4909-b8b0-04384056d29b
17/12/24,bogotá,Laptop-Oficina-32GB,1615.07,3,"4,845.21",Patricio Citlali Rico Jurado,pvalencia@marin.com,55359418-5f6c-4f2b-9e70-525bf3b5c143
17/12/24,CALI,Auriculares-Cancelación de ruido-4GB,1627.59,1,"1,627.59",Blanca Juan Carlos Sisneros,ariadna06@espino.org,1a8c7e9d-606f-43dc-9e8a-38707414cb60
17/12/24,CALI,Teléfono-Gama alta-4GB,1700.41,4,"6,801.64",Sr(a). Monica Montañez,znegron@hotmail.com,b132b519-abc7-45bf-afcb-a51cf812697a
17/12/24,Ciudad de Mexico,Laptop-Gaming-8GB,1035.07,1,"1,035.07",Ing. Nayeli del Valle,esquibellucas@gmail.com,e4d04092-1822-4155-841a-4386e1c16529
17/12/24,CALI,Laptop-Gaming-4GB,771.57,5,"3,857.85",Carlota Helena Cepeda,bermudezleonor@reynoso.net,6c36c1bb-60d5-43fc-9b1f-840f4136899c
17/12/24,bogotá,Laptop-Ultraliviana-32GB,1698.28,3,"5,094.84",Lic. Hugo Polanco,aldoescamilla@grupo.com,570e94ce-b053-46a5-8a1e-1a663553c880
18/12/24,bogotá,Laptop-Ultraliviana-16GB,602.68,3,"1,808.04",Lic. Ricardo Coronado,opaz@proyectos.net,84862dcd-d58c-423c-99b1-8b1ee8b38e4e
18/12/24,Medellín,Laptop-Gaming-16GB,1096.28,3,"3,288.84",Israel Amaya,oliverrenteria@rael-medrano.org,73c9e2ed-d0e0-4b5c-92ac-e3a55014e974
18/12/24,monterrey,Laptop-Ultraliviana-16GB,2030.62,2,"4,061.24",Paola Zarate,marisolamador@gmail.com,22971ca8-f21c-436b-84f8-11a2a2c20ff6
18/12/24,monterrey,Teléfono-Gama alta-16GB,1405.61,5,"7,028.05",Hugo Orellana Aguilera,luztejeda@carrion.biz,e2689eed-d7a5-4b39-a1e0-7b6894376ce5
18/12/24,Medellín,Auriculares-Bluetooth-16GB,564.58,4,"2,258.32",Claudio Anguiano Suarez,cintronmanuel@gmail.com,f8f7bac5-22e3-4fcd-8c93-90375d23c11b
18/12/24,Guadalajara,Laptop-Ultraliviana-16GB,2310.61,3,"6,931.83",Caridad Frida Villarreal,homero86@segura.com,41673c52-8873-43f3-b016-36a8c4e22ead
18/12/24,monterrey,Auriculares-Con cable-4GB,2425.55,3,"7,276.65",Mariano Cruz,velasquezandres@laboratorios.com,d28fd44c-05cd-4575-a1d4-081b8663b676
18/12/24,Medellín,Teléfono-Gama media-32GB,944.98,1,944.98,Nelly Vaca Santana,lermaespartaco@yahoo.com,38689b3f-5f78-4f2d-8f10-c3c9cd750a01
18/12/24,bogotá,Tablet-Pro-32GB,1876.74,3,"5,630.22",Luisa Eugenio Vasquez Aleman,xcamacho@gmail.com,c1fae86b-bd50-4387-a36c-f6dd0feee517
18/12/24,monterrey,Laptop-Ultraliviana-16GB,2031.79,5,"10,158.95",Leonel Noelia Solís,fviera@farias.info,342d4b10-ea36-4f9d-a345-cbb571e1445f
18/12/24,Guadalajara,Auriculares-Cancelaci√≥n de ruido-16GB,1031.51,1,"1,031.51",Pascual Gracia Robles,teodorogarrido@barragan.biz,1b8b26e6-8632-4b38-8f73-c6f0e70ccf60
18/12/24,CALI,Teléfono-Gama media-4GB,879.04,2,"1,758.08",Lorenzo Rafaél Morales Valles,zoe02@yahoo.com,346d7c42-eb45-461e-a667-5669781129fb
18/12/24,Medellín,Auriculares-Con cable-32GB,292.99,1,292.99,Adan Prado,mesaursula@barragan-chapa.com,2613eb8c-73dd-4b40-8ff0-7cf4fa29b165
19/12/24,bogotá,Laptop-Ultraliviana-16GB,1575.85,2,"3,151.70",Caridad Ojeda,xlozano@godoy.com,636e2a36-d8c0-4ac8-b15e-52b5f9b2507b
19/12/24,Medellín,Tablet-Pro-8GB,720.31,3,"2,160.93",Elsa Alonso Almanza,felix81@madrid-samaniego.com,d7b9f594-a51e-4402-948d-437dc2679714
19/12/24,Medellín,Auriculares-Bluetooth-16GB,2309.76,5,"11,548.80",Julia Baeza,leticiaduarte@yahoo.com,09c37b10-c227-4f88-9c6a-eb146d381382
19/12/24,Medellín,Auriculares-Con cable-4GB,633.29,1,633.29,Linda Tomas Cuellar,guerrahernan@hotmail.com,4181125d-2bd6-43ef-b4f7-d88b503ebcc9
19/12/24,Medellín,Auriculares-Bluetooth-16GB,530.94,5,"2,654.70",Lic. Vanesa Enríquez,kponce@yahoo.com,c039c16a-b7e7-4616-8b5d-dbc120a30d24
19/12/24,Medellín,Tablet-Estándar-8GB,127.35,1,127.35,Mario Gilberto Torrez,zeferinomadera@ramos.org,bea55d48-ca8e-4a5e-81da-22d3ae44e9a0
19/12/24,monterrey,Teléfono-Gama media-16GB,1008.28,5,"5,041.40",Clara Echeverría,jluevano@grupo.org,d6c6c3cb-6cf5-40a9-b8d5-65640f8dab1c
19/12/24,bogotá,Teléfono-Gama baja-16GB,1900.01,5,"9,500.05",Lorena Jacinto Limon,rtejeda@pelayo.net,60d79197-fd4c-4a31-a577-d7d861b32c67
19/12/24,CALI,Tablet-Mini-4GB,1254.96,1,"1,254.96",Asuncion Maximiliano Baca Ramírez,amayalucas@roque.biz,6962b6a9-7e9b-4fc9-80fb-8d56c5243ad2
19/12/24,monterrey,Teléfono-Gama baja-16GB,432.18,1,432.18,Evelio Pilar Urbina,cgallegos@vaca-bahena.net,1f4ac01b-7a1a-4d64-ae6d-a13b0dd45606
20/12/24,CALI,Teléfono-Gama media-4GB,2373.12,2,"4,746.24",Aida Marrero,juana18@yahoo.com,84603ef1-6930-4a3e-b3f4-2e56b1a84398
20/12/24,Medellín,Teléfono-Gama media-32GB,290.07,4,"1,160.28",Benjamín Alejandra Zapata Zamudio,bgranado@mata.biz,d5d39d13-0c4d-4695-9fb3-6fbc66298a78
20/12/24,monterrey,Laptop-Ultraliviana-16GB,841.77,1,841.77,Cristina Valentín Castillo,npedraza@hotmail.com,784aa491-3eb3-4b5e-858a-3b24918b10a1
20/12/24,monterrey,Teléfono-Gama alta-8GB,1501.95,2,"3,003.90",Yuridia Riojas Cotto,nvaladez@yahoo.com,c7ef43ee-8690-4aa4-9f03-8c8f2d905b35
20/12/24,Medellín,Auriculares-Cancelación de ruido-32GB,769.01,5,"3,845.05",Hilda Corrales Ramon,aldomarrero@hotmail.com,582a5e26-8066-4160-aeff-a40ad4fe52e2
20/12/24,Ciudad de Mexico,Laptop-Oficina-32GB,1507.69,5,"7,538.45",Celia Cardona Griego,luiscastellanos@club.com,dac9f21c-448d-4f16-bcea-f8eb66b827c1
20/12/24,monterrey,Tablet-Mini-4GB,2086.91,5,"10,434.55",Elvira Marisol Reyes Alfaro,carlotaacevedo@benavidez.com,a07f9aa3-2d4a-44b5-983f-9e8c4f941136
20/12/24,Ciudad de Mexico,Laptop-Gaming-4GB,1092.96,4,"4,371.84",Miguel Romo,barbara15@laboratorios.info,c3bb3562-c65e-4e05-bfb3-9df465d18c89
20/12/24,Guadalajara,Auriculares-Con cable-16GB,2114.97,1,"2,114.97",Cristian Mercedes Rubio Medrano,armando76@grupo.net,9e9a947c-796d-4653-bc4d-b777a5aa5e38
20/12/24,bogotá,Teléfono-Gama media-16GB,2077.18,4,"8,308.72",Dr. Fabiola Galindo,asuncion98@yahoo.com,a8b647c7-bcba-44a0-8e1a-6b49fad5f46a
21/12/24,Medellín,Auriculares-Cancelación de ruido-32GB,1547.71,5,"7,738.55",Susana Juarez,marthabaez@gmail.com,dca0f25c-824a-4634-827c-d385dafa7123
21/12/24,monterrey,Laptop-Oficina-32GB,1944.73,4,"7,778.92",Jos Mariana Cano,oraya@laboratorios.com,f2788526-390a-447d-aadf-5ad11ba53e76
21/12/24,CALI,Teléfono-Gama alta-8GB,1459.53,1,"1,459.53",Ana Luisa Araceli de la Crúz,jimenezirma@vega-mena.com,720e7c71-4c87-47e1-b24a-7f8c021bc9a3
21/12/24,monterrey,Auriculares-Cancelación de ruido-4GB,1019.73,2,"2,039.46",Dr. Evelio Rosario,xreyna@yahoo.com,c6fe3646-36da-4379-b9d4-1237b3932c67
21/12/24,Ciudad de Mexico,Teléfono-Gama baja-32GB,1670.11,3,"5,010.33",Sr(a). Genaro Paz,esmeraldadavila@laureano.net,b8257a06-d0a6-4198-b8a6-7c4130b98420
21/12/24,CALI,Laptop-Ultraliviana-4GB,2008.78,5,"10,043.90",Francisco Javier Blanca Serrato,montanezluis-miguel@industrias.com,688bf8b0-b0ea-4f26-96a2-bf0bf26b0c06
21/12/24,Ciudad de Mexico,Tablet-Pro-8GB,2461.26,3,"7,383.78",María Teresa Citlali Negrete,nayeli04@villagomez-salcido.com,f6d11075-7912-4e6a-b081-b8502c35c2e8
21/12/24,Guadalajara,Laptop-Gaming-4GB,2224.42,4,"8,897.68",Eric Joaquín Navarrete,emiliano90@zayas-valentin.com,2cd50550-d603-41b2-a403-b06bf90f402c
21/12/24,CALI,Tel√©fono-Gama media-8GB,1979.07,1,"1,979.07",Adalberto Nayeli Villarreal Davila,raulbarela@barrera-najera.org,8e4ddf27-be01-4cd2-bc4a-4045e7298017
21/12/24,Guadalajara,Laptop-Gaming-32GB,1397.8,2,"2,795.60",Mtro. Josefina Miramontes,veronicaalarcon@gmail.com,89a9fe2d-5336-4fdd-98cc-119f72686d97
22/12/24,Guadalajara,Tablet-Mini-8GB,1636.65,2,"3,273.30",Gonzalo Rascon,hilda61@grupo.info,632f3ed9-ab81-468b-93d0-16a797a5d1c7
22/12/24,CALI,Tablet-Estándar-16GB,2186.25,5,"10,931.25",Cristina Barbara de la Rosa,jaramilloanabel@gmail.com,5407753d-0304-48ca-9ea9-d8bbfb643e29
22/12/24,monterrey,Teléfono-Gama media-32GB,1567.55,3,"4,702.65",Ing. David Valencia,wmolina@yahoo.com,f3c3146d-5022-4c1a-8a7c-38632c504802
22/12/24,monterrey,Laptop-Ultraliviana-16GB,1717.67,4,"6,870.68",Amanda José Eduardo Rolon,ochoaasuncion@gmail.com,a73cd6f4-c471-4e0a-9570-af0860e0c5d1
22/12/24,Medellín,Auriculares-Cancelaci√≥n de ruido-16GB,778.63,1,778.63,Antonia Borrego,bcotto@hotmail.com,9569ccbc-bd8e-4611-8386-71eeb9e0963f
22/12/24,monterrey,Tablet-Mini-16GB,2251.92,5,"11,259.60",Pamela Magdalena Pantoja Sisneros,vanesa92@gmail.com,8ade79e6-11e9-4fba-b189-eb3b62f4cbd6
22/12/24,CALI,Auriculares-Cancelaci√≥n de ruido-16GB,1770.14,1,"1,770.14",Jorge Luis María Calderon Valdivia,arceliagracia@ramos-carrillo.com,590172c6-7ce0-48b6-82b2-7436a3631331
22/12/24,monterrey,Auriculares-Bluetooth-16GB,489.63,1,489.63,Leonel Cruz Enríquez,marmas@gmail.com,a49f90f7-8839-4571-8758-445882bf113d
23/12/24,Guadalajara,Tablet-Estándar-4GB,625.26,5,"3,126.30",Dr. Alonso Lucero,villegasalejandra@gmail.com,46930688-ab22-4f38-922e-c8bdee972554
23/12/24,monterrey,Tablet-Pro-32GB,784.39,1,784.39,Liliana Altamirano Solano,caraballosocorro@grupo.com,20d27746-91f7-427d-9e21-02ca06d5e5c3
23/12/24,Guadalajara,Teléfono-Gama alta-16GB,1719.53,2,"3,439.06",Alejandro Rodrigo Guillen Paredes,mitzynevarez@barrientos-roque.com,cb2352c0-8796-4ebd-84d7-33203546a4cb
23/12/24,bogotá,Auriculares-Bluetooth-4GB,861.73,5,"4,308.65",Inés Meza Campos,mariano56@gmail.com,42475c68-ebdf-44e9-8ae2-152388b5d345
23/12/24,bogotá,Auriculares-Bluetooth-8GB,988.8,5,"4,944.00",Mauricio José Luis Arroyo Mascareñas,cristalfernandez@avalos-puga.org,f10d9e5e-78e5-42f9-984f-478745f93fb9
23/12/24,monterrey,Laptop-Ultraliviana-32GB,1696.63,4,"6,786.52",Ofelia Suarez,mauricio18@preciado-acuna.com,e7e6c336-1e49-4295-a6a2-d4acf044ce4d
23/12/24,Ciudad de Mexico,Laptop-Gaming-32GB,1663.22,5,"8,316.10",Armando Ángela Juarez,marco-antonio11@proyectos.org,31d353ab-28f4-4ab9-8b40-a16ebfc9742a
23/12/24,monterrey,Teléfono-Gama baja-32GB,1991.97,3,"5,975.91",Citlali Pantoja,raulzayas@gmail.com,4c7d52b9-0e48-4e31-bcf4-e5fd45e48176
23/12/24,Ciudad de Mexico,Teléfono-Gama media-32GB,1918.04,5,"9,590.20",Ing. Anabel Carreon,moraclara@hotmail.com,700aef49-fe52-4fd6-8401-bbfa8ba48024
23/12/24,CALI,Tablet-Pro-4GB,2115.54,5,"10,577.70",Íscar Cadena Valle,corneliohidalgo@hotmail.com,dffbee9b-2a20-4916-9f32-44754d3fae5d
23/12/24,Medellín,Laptop-Gaming-8GB,2469.75,5,"12,348.75",Samuel Esteban Caraballo Balderas,eugeniocano@yahoo.com,7262df37-0083-41ed-b686-43f93dc8ea21
23/12/24,monterrey,Tablet-Mini-32GB,2174.89,2,"4,349.78",Ana María Pichardo Sepúlveda,partidaisrael@ramon.info,4404f1db-09be-4f2c-92f0-2d65ee6b0394
23/12/24,monterrey,Tablet-Pro-32GB,1148.92,4,"4,595.68",Mayte Acevedo Viera,umayorga@yahoo.com,c7da08b2-c581-41ed-8398-757d407a24ef
24/12/24,Ciudad de Mexico,Laptop-Oficina-16GB,1247.53,4,"4,990.12",Trinidad Badillo,coronadomodesto@hotmail.com,698672ae-dbbd-4086-a5f7-90c3dfe00ff8
24/12/24,Medellín,Teléfono-Gama media-16GB,758.87,3,"2,276.61",Yuridia Rubén Armendariz,claudia24@industrias.com,9e945271-543f-4b06-a34e-b1dfcd6b8450
24/12/24,CALI,Teléfono-Gama alta-8GB,2441.7,2,"4,883.40",Carolina Clara Cotto,tamezjacinto@bravo.info,9d189c13-ff1e-411f-93d3-ee251f727785
24/12/24,bogotá,Tablet-Estándar-4GB,366.39,4,"1,465.56",Héctor José Luis Vaca,ignaciocandelaria@merino.com,a244bdbd-1394-4bdb-bbc3-e6fc452874c4
24/12/24,bogotá,Tablet-Estándar-32GB,306.11,2,612.22,Ana Alvarado Zambrano,ppineda@hotmail.com,ec0799d5-b19c-407d-9997-ef035cb093a4
24/12/24,Ciudad de Mexico,Teléfono-Gama alta-8GB,988.44,2,"1,976.88",Jesús Burgos Ballesteros,yeni67@hotmail.com,117eebda-32b4-42cc-95e1-dc2c259fffa6
24/12/24,bogotá,Tablet-Pro-16GB,2003.92,2,"4,007.84",Yolanda Joaquín Barela Méndez,amandabarela@gmail.com,d8cce44d-2d8e-494b-b543-022a5aa32bef
24/12/24,Medellín,Teléfono-Gama alta-8GB,519.68,5,"2,598.40",Clemente Omar Olivo,corralrolando@yahoo.com,1d820555-0e65-4a21-b58e-10930e326e7b
24/12/24,Medellín,Teléfono-Gama baja-16GB,920.71,4,"3,682.84",Marisela Zeferino Adame Ureña,cintronjose-emilio@rascon-najera.com,ed9aad8e-d0c1-4dda-a2ae-ab5809b7fd52
24/12/24,Ciudad de Mexico,Teléfono-Gama media-32GB,1089.03,5,"5,445.15",Liliana Verduzco,yamaya@yahoo.com,75a62e15-6018-4f88-b473-5dd4eb79e63b
24/12/24,Medellín,Tablet-Mini-16GB,500.74,4,"2,002.96",Dolores Pablo Menéndez,beatriz85@almanza-carrera.com,2119f43d-1200-4439-ad32-eab189cb6475
25/12/24,monterrey,Laptop-Oficina-32GB,1047.88,3,"3,143.64",Héctor Luevano,sergio69@laboratorios.com,517b090a-2e73-4c68-aad4-180d1350b369
25/12/24,CALI,Auriculares-Con cable-16GB,228.56,3,685.68,Esteban José Emilio Polanco Valentín,ariastrinidad@despacho.com,7c10c6c6-9acd-42a2-b74c-041e173a74ff
25/12/24,CALI,Tablet-Pro-32GB,1068.29,4,"4,273.16",Federico Alfaro,dmedina@gmail.com,b847cf15-a430-4067-b4ba-2bca14b1ebd1
25/12/24,monterrey,Laptop-Gaming-4GB,173.94,5,869.70,Indira Brito,galfaro@yahoo.com,4b439440-bf95-4e0b-865c-32dff4dfe00b
25/12/24,bogotá,Teléfono-Gama baja-4GB,2271.98,5,"11,359.90",Mtro. Abelardo Ríos,jaquelinecaban@muniz.info,99b0e8dd-7174-4559-a628-143ef6d46608
25/12/24,CALI,Teléfono-Gama alta-8GB,2461.45,4,"9,845.80",Íscar Ulloa Valdivia,alvaro06@yahoo.com,5150f58c-f863-4f35-bdd4-d6cfc1a1ef10
25/12/24,CALI,Tablet-Mini-8GB,848.42,3,"2,545.26",Miguel Ángel Alberto Tamayo,mitzy72@gmail.com,5e092005-bbaf-4295-9ccc-3c9493b48d04
25/12/24,monterrey,Teléfono-Gama alta-4GB,2334.37,1,"2,334.37",Esmeralda Eugenia Ceja,hruelas@gmail.com,37a9f5be-b24a-4f6c-97bd-9b822a31fa1d
25/12/24,CALI,Tablet-Mini-16GB,648.35,5,"3,241.75",Estela Alejandro Caballero,olivia25@proyectos.com,325642ee-2d8b-4a13-a954-d573be58d386
26/12/24,CALI,Auriculares-Cancelaci√≥n de ruido-16GB,1794.09,5,"8,970.45",David Prado,fgamboa@yahoo.com,86dddca7-94b8-407d-9b43-bb0906ba81e6
26/12/24,Ciudad de Mexico,Tablet-Estándar-16GB,658.24,3,"1,974.72",Patricia Candelaria Ramon,maria-del-carmen56@alonzo.com,791a6835-1e53-4dab-9537-f28d07071087
26/12/24,Guadalajara,Tablet-Mini-32GB,824.79,4,"3,299.16",Marcos Alba Becerra,emiliano63@gmail.com,1d0dc58b-5630-4061-a4c4-8af444dd978f
26/12/24,Medellín,Auriculares-Cancelación de ruido-4GB,1056.48,4,"4,225.92",Marisela Preciado,roblesmanuel@gmail.com,3cd2ba34-59ca-4654-b969-558904dc2456
26/12/24,monterrey,Teléfono-Gama media-16GB,932.02,4,"3,728.08",Lic. Lorenzo Zaragoza,zarguello@yahoo.com,66a70af2-e06b-4866-8aaa-a2912c261d68
26/12/24,Guadalajara,Laptop-Ultraliviana-8GB,2140.33,5,"10,701.65",Lic. Carmen Brito,estefania59@club.com,d035d687-44b0-4ce5-a8c5-2c6ad05a14b6
26/12/24,CALI,Auriculares-Con cable-8GB,554.25,1,554.25,Diego Nancy Madrid Cornejo,velafabiola@hotmail.com,69ab5c31-c863-41d0-94a7-8aa6b0126003
26/12/24,Guadalajara,Teléfono-Gama media-16GB,173.36,2,346.72,Conchita Calvillo Alba,sara71@lucero.com,257f5799-af41-462b-b2f9-acae82ba412c
27/12/24,Ciudad de Mexico,Tablet-Estándar-8GB,1935.15,3,"5,805.45",Lic. Aurora Zamudio,alta-gracia96@club.info,d21d73fe-7b8a-4ddb-a473-47c717ebb087
27/12/24,CALI,Teléfono-Gama alta-4GB,1923.56,4,"7,694.24",Leonor Cristina Concepcion,murocynthia@club.info,c6ebe95f-880f-4175-b857-173d436e2753
27/12/24,CALI,Auriculares-Cancelación de ruido-4GB,2263.78,5,"11,318.90",Pamela Homero Arreola Godoy,carolina12@valdes.com,7a049296-c624-4bff-8f06-3b6b06011495
27/12/24,bogotá,Laptop-Oficina-8GB,1831.56,2,"3,663.12",Ruby Amador Quintero,marianodelgadillo@proyectos.com,7ce37500-a380-4f67-8cbb-04f3cb8e5cc8
27/12/24,Guadalajara,Auriculares-Cancelación de ruido-32GB,1191.71,4,"4,766.84",Mauro Meléndez,patricia66@hotmail.com,43c7bc6c-6c1b-481e-b0de-1a182eecc87e
27/12/24,monterrey,Laptop-Oficina-16GB,314.84,1,314.84,Ing. Georgina Murillo,angel23@yahoo.com,7a491145-3991-4010-a1e5-3b0f7d86b7e3
28/12/24,monterrey,Auriculares-Bluetooth-16GB,1724.31,2,"3,448.62",Alejandra Roldan,almafajardo@proyectos.com,530801f5-4c88-4d00-b297-5944ebece83d
28/12/24,monterrey,Laptop-Ultraliviana-4GB,372.92,3,"1,118.76",Pilar Luisa Bonilla Garrido,silviapabon@corporacin.com,403acb42-0f8a-41c6-b42a-d1adc4b62bfb
28/12/24,monterrey,Auriculares-Con cable-16GB,589.92,3,"1,769.76",Bernabé Zaragoza,htorrez@despacho.com,f652769b-e1e8-44a1-8f3d-6f80c1ac3f13
28/12/24,CALI,Laptop-Oficina-32GB,702.77,3,"2,108.31",Armando Monica Reyna,bravofrancisco@gmail.com,c29d00e9-6a9a-45f0-b194-a343ff209570
28/12/24,Ciudad de Mexico,Laptop-Oficina-8GB,2261.12,4,"9,044.48",Dr. José Manuél Candelaria,gabriel22@pineda-villarreal.info,ece1df7a-ba2b-48cc-9d1f-e8d8a307a1c6
28/12/24,monterrey,Auriculares-Con cable-16GB,1577.5,4,"6,310.00",Estela Ivan Figueroa,maria-del-carmenramos@hotmail.com,0e8a03cd-16fb-4487-accf-bc309a83a97e
28/12/24,Medellín,Teléfono-Gama baja-4GB,211.08,4,844.32,María Luisa Cardenas Montemayor,rgarza@castellanos-cedillo.net,d337811c-59ff-494c-9e71-77b6282c296c
28/12/24,Ciudad de Mexico,Laptop-Ultraliviana-32GB,1061.9,4,"4,247.60",Dr. José Eduardo Moreno,pbarrera@gmail.com,017b54f8-9568-458c-be6a-2127e15e3349
28/12/24,Ciudad de Mexico,Tablet-Estándar-32GB,1152.78,4,"4,611.12",Mtro. Órsula Palacios,violetaorta@hotmail.com,8d755bac-229c-4065-93f5-cba971acb014
28/12/24,bogotá,Teléfono-Gama baja-8GB,1793.94,3,"5,381.82",Nadia Canales Núñez,miriam44@bravo.com,0aaaf135-b356-4f2c-bdf2-f1df1f461081
28/12/24,Guadalajara,Tablet-Mini-8GB,2144.75,1,"2,144.75",Dr. Estefanía Casas,madridolga@yahoo.com,1fc16a62-28d6-40bf-bd79-70a515ccaa32
28/12/24,bogotá,Teléfono-Gama alta-16GB,1642.37,3,"4,927.11",Dr. Íliver de Leon,del-vallegabino@cornejo-valles.info,123ae22b-bc9d-4228-96dc-fc15dfb19590
28/12/24,Ciudad de Mexico,Tablet-Pro-32GB,158.82,2,317.64,Dr. María Eugenia Valdivia,dvaladez@saldivar.biz,66f10c57-ee31-4fe2-b3a9-4e88f49e1e71
28/12/24,Guadalajara,Auriculares-Bluetooth-32GB,1088.66,4,"4,354.64",Eugenio Fernando Delgado,zcamarillo@yahoo.com,983f661d-1d5c-478c-aef5-611a679c13a6
29/12/24,monterrey,Tablet-Estándar-4GB,1456.46,4,"5,825.84",Modesto Rufino Mares Negron,maytetovar@hotmail.com,1f451643-e6fa-4d54-b03d-304b7a23b3e1
29/12/24,Guadalajara,Laptop-Oficina-16GB,2209.08,2,"4,418.16",Dr. Ariadna de Jesús,monica51@gmail.com,2394f979-8464-44ce-a630-ae28dbf2d042
29/12/24,bogotá,Teléfono-Gama baja-4GB,401.92,3,"1,205.76",Jorge Luis Blanca Regalado Mora,horaciourrutia@saucedo.com,cce81a35-f0aa-40e7-a33d-43e447f74b34
29/12/24,bogotá,Tel√©fono-Gama media-8GB,989.79,5,"4,948.95",Beatriz Virginia Duarte Flores,lmaldonado@yahoo.com,d2226fcc-944b-4300-a358-816d2b168c5f
29/12/24,bogotá,Teléfono-Gama alta-4GB,173.98,4,695.92,Lic. Jorge Alva,felipe48@proyectos.com,d4d30727-21e7-45cf-abfd-68611006864c
29/12/24,Guadalajara,Laptop-Ultraliviana-4GB,1006.61,4,"4,026.44",Zeferino Leon,trujilloalonso@gmail.com,b7681cb8-fbde-4312-ba1b-0c772e149e82
29/12/24,Ciudad de Mexico,Teléfono-Gama media-16GB,2068.09,2,"4,136.18",María Teresa Ocasio Vera,alvavioleta@grupo.com,d9f6800f-10da-460e-b27e-bdbb10820a14
